,id,Gender,Customer Type,Age,Type of Travel,Class,Flight Distance,Inflight wifi service,Departure/Arrival time convenient,Ease of Online booking,Gate location,Food and drink,Online boarding,Seat comfort,Inflight entertainment,On-board service,Leg room service,Baggage handling,Checkin service,Inflight service,Cleanliness,Departure Delay in Minutes,Arrival Delay in Minutes,Passenger Satisfaction
15125,50250,Female,Loyal Customer,43,Business travel,Eco,153,3,3,3,3,5,4,4,3,3,3,3,1,3,3,0,0,Neutral
15126,56912,Male,disloyal Customer,41,Business travel,Business,1209,4,4,4,4,4,4,4,5,4,3,4,4,4,4,158,177,Satisfied
15127,6526,Male,Loyal Customer,28,Personal Travel,Eco,646,4,3,4,3,2,4,2,2,4,2,3,4,3,2,4,0,Neutral
15128,16840,Female,Loyal Customer,66,Personal Travel,Eco,645,3,1,3,3,2,4,4,3,3,3,4,3,3,4,0,1,Neutral
15129,81008,Female,Loyal Customer,58,Business travel,Business,3747,2,2,2,2,5,5,5,5,5,5,5,5,5,5,0,31,Satisfied
15130,79793,Female,Loyal Customer,50,Business travel,Business,2274,4,4,4,4,5,4,4,4,4,4,4,3,4,4,0,17,Satisfied
15131,64848,Male,Loyal Customer,27,Business travel,Eco,282,2,1,1,1,2,2,2,2,4,2,2,4,3,2,112,108,Dissatisfied
15132,73899,Female,disloyal Customer,25,Business travel,Business,2218,1,0,1,3,4,1,4,4,5,4,4,4,4,4,2,6,Neutral
15133,105730,Female,Loyal Customer,25,Business travel,Business,1892,2,2,2,2,2,2,2,2,4,5,4,1,3,2,0,0,Dissatisfied
15134,54183,Female,Loyal Customer,49,Business travel,Business,1000,2,3,3,3,1,4,4,2,2,2,2,1,2,4,0,0,Dissatisfied
15135,120911,Female,disloyal Customer,42,Business travel,Business,861,3,3,3,1,5,3,5,5,4,2,4,4,4,5,32,23,Satisfied
15136,120439,Female,Loyal Customer,37,Business travel,Eco,366,3,5,5,5,3,3,3,3,4,2,3,5,1,3,0,0,Neutral
15137,116771,Male,Loyal Customer,18,Personal Travel,Eco Plus,390,4,5,4,3,2,4,2,2,2,4,4,4,5,2,0,0,Neutral
15138,29965,Female,Loyal Customer,37,Business travel,Business,261,4,4,4,4,4,3,1,5,5,5,5,5,5,2,0,0,Satisfied
15139,35513,Female,Loyal Customer,43,Personal Travel,Eco,1076,1,5,1,3,4,5,5,2,2,1,2,4,2,4,0,0,Dissatisfied
15140,66661,Male,Loyal Customer,45,Business travel,Business,978,1,1,1,1,3,5,4,4,4,4,4,3,4,5,0,0,Neutral
15141,40517,Female,Loyal Customer,58,Business travel,Eco Plus,175,3,3,3,3,5,3,3,2,2,3,2,3,2,1,0,0,Dissatisfied
15142,103700,Male,Loyal Customer,42,Personal Travel,Eco,405,0,5,0,4,4,0,4,4,4,4,5,5,4,4,0,0,Neutral
15143,86736,Male,Loyal Customer,18,Personal Travel,Eco Plus,1747,2,3,2,4,1,2,1,1,3,2,3,1,3,1,28,44,Dissatisfied
15144,75746,Male,Loyal Customer,39,Business travel,Business,1915,1,1,1,1,3,4,5,4,4,4,4,3,4,5,0,0,Neutral
15145,87669,Male,disloyal Customer,21,Business travel,Eco,591,1,4,1,3,2,1,2,2,1,5,3,2,3,2,0,27,Dissatisfied
15146,106070,Male,Loyal Customer,58,Personal Travel,Business,302,3,3,3,2,4,5,5,1,1,3,1,3,1,1,11,11,Dissatisfied
15147,37944,Male,Loyal Customer,15,Business travel,Eco Plus,1068,4,5,4,5,4,4,4,4,1,4,5,1,2,4,2,0,Satisfied
15148,56226,Male,Loyal Customer,54,Personal Travel,Eco,1585,2,5,2,1,5,2,5,5,5,5,4,3,5,5,19,14,Satisfied
15149,106481,Female,Loyal Customer,43,Personal Travel,Eco,1624,3,3,3,3,3,1,3,3,3,3,3,4,3,3,45,55,Dissatisfied
15150,55145,Male,Loyal Customer,66,Personal Travel,Eco,1379,4,3,4,3,4,4,4,4,1,3,2,4,3,4,15,5,Neutral
15151,125090,Female,disloyal Customer,34,Business travel,Eco,361,3,4,4,4,1,4,1,1,4,1,4,2,3,1,22,12,Dissatisfied
15152,102976,Female,Loyal Customer,54,Business travel,Business,490,5,5,5,5,2,5,5,5,5,4,5,5,5,3,0,0,Very Satisfied
15153,1149,Female,Loyal Customer,63,Personal Travel,Eco,282,1,5,1,4,3,4,4,4,4,1,4,3,4,4,35,28,Neutral
15154,76082,Male,Loyal Customer,43,Business travel,Eco,269,4,4,4,4,4,4,4,4,2,3,1,4,1,4,0,0,Neutral
15155,47961,Male,Loyal Customer,45,Personal Travel,Eco,550,3,0,3,2,3,3,3,3,4,5,4,3,5,3,0,0,Neutral
15156,25651,Female,Loyal Customer,27,Personal Travel,Eco,526,4,5,4,4,5,4,5,5,5,4,4,4,5,5,0,0,Very Satisfied
15157,52101,Female,Loyal Customer,64,Personal Travel,Eco,438,3,4,3,4,3,4,5,3,3,3,3,5,3,4,0,0,Satisfied
15158,35629,Female,Loyal Customer,67,Personal Travel,Eco Plus,1035,2,5,2,1,4,5,4,1,1,2,1,3,1,3,0,0,Dissatisfied
15159,14826,Female,Loyal Customer,44,Business travel,Eco,314,4,3,3,3,3,3,2,3,3,4,3,1,3,4,0,0,Neutral
15160,72117,Female,Loyal Customer,51,Business travel,Business,3756,2,5,2,2,3,4,5,2,2,3,2,3,2,3,0,0,Dissatisfied
15161,76460,Female,Loyal Customer,25,Personal Travel,Business,547,2,4,2,3,4,2,4,4,5,5,4,5,4,4,0,0,Satisfied
15162,5548,Male,Loyal Customer,48,Personal Travel,Eco,431,2,4,2,1,5,2,2,5,5,3,4,3,4,5,0,0,Neutral
15163,23305,Male,disloyal Customer,34,Business travel,Business,359,2,2,2,1,1,2,1,1,3,3,2,5,2,1,9,4,Dissatisfied
15164,12584,Female,Loyal Customer,49,Business travel,Eco,542,5,5,5,5,1,2,2,5,5,5,5,5,5,3,0,0,Satisfied
15165,32242,Male,Loyal Customer,28,Business travel,Eco,102,4,4,4,4,4,4,4,4,3,5,1,4,5,4,0,0,Satisfied
15166,20491,Female,disloyal Customer,38,Business travel,Eco,139,2,2,2,3,3,2,3,3,4,2,4,2,3,3,6,11,Dissatisfied
15167,66048,Male,Loyal Customer,44,Business travel,Business,2234,3,1,2,1,1,4,3,3,3,3,3,1,3,2,0,0,Dissatisfied
15168,104917,Male,Loyal Customer,56,Business travel,Business,1800,4,3,4,4,3,5,4,5,5,5,5,5,5,5,17,15,Satisfied
15169,52803,Female,Loyal Customer,40,Personal Travel,Eco Plus,1874,4,5,4,4,2,4,2,2,4,1,1,1,2,2,3,4,Dissatisfied
15170,98652,Female,disloyal Customer,59,Business travel,Eco,520,2,2,2,3,1,2,1,1,3,1,3,4,3,1,38,105,Dissatisfied
15171,109177,Male,Loyal Customer,40,Business travel,Eco,612,1,3,3,3,1,2,1,1,1,5,3,3,4,1,0,0,Dissatisfied
15172,37879,Female,disloyal Customer,25,Business travel,Eco,1023,2,2,2,3,1,2,1,1,1,4,3,2,4,1,0,0,Dissatisfied
15173,99040,Female,Loyal Customer,59,Business travel,Business,181,4,4,4,4,5,4,4,4,4,4,4,3,4,5,0,0,Satisfied
15174,113391,Female,Loyal Customer,41,Business travel,Business,2736,2,2,2,2,5,5,4,5,5,5,5,3,5,3,0,2,Satisfied
15175,23676,Male,disloyal Customer,22,Business travel,Eco,73,4,0,4,2,2,4,1,2,1,3,1,1,5,2,0,0,Dissatisfied
15176,21819,Female,Loyal Customer,39,Business travel,Eco Plus,241,4,2,2,2,4,4,4,4,2,3,5,1,5,4,0,0,Neutral
15177,68763,Female,disloyal Customer,28,Business travel,Business,926,5,5,5,4,3,5,3,3,3,5,5,4,4,3,0,0,Satisfied
15178,118074,Female,Loyal Customer,51,Business travel,Business,1276,5,5,5,5,3,5,4,4,4,5,4,5,4,4,46,37,Satisfied
15179,123763,Male,disloyal Customer,23,Business travel,Eco,544,5,0,5,4,1,5,1,1,5,5,4,4,4,1,27,44,Neutral
15180,127256,Female,Loyal Customer,52,Business travel,Business,3701,5,5,3,5,2,4,5,4,4,4,4,4,4,5,15,4,Satisfied
15181,114633,Female,disloyal Customer,34,Business travel,Business,371,3,3,3,5,5,3,5,5,5,4,5,4,4,5,0,0,Satisfied
15182,108221,Female,Loyal Customer,46,Personal Travel,Eco,777,3,4,3,3,4,4,5,5,5,3,5,5,5,5,2,8,Satisfied
15183,43321,Male,Loyal Customer,42,Business travel,Business,3508,3,3,3,3,5,2,2,4,4,4,4,4,4,2,0,0,Neutral
15184,123233,Female,Loyal Customer,43,Personal Travel,Eco,600,2,2,2,1,2,2,2,5,5,2,5,3,5,2,0,0,Dissatisfied
15185,97454,Male,Loyal Customer,54,Business travel,Business,670,3,3,3,3,4,4,5,4,4,4,4,4,4,4,0,7,Satisfied
15186,51259,Male,Loyal Customer,63,Business travel,Eco Plus,110,4,4,4,4,4,4,4,4,3,1,4,5,3,4,0,0,Satisfied
15187,13651,Female,disloyal Customer,25,Business travel,Eco,196,0,0,0,4,2,0,2,2,4,4,2,3,5,2,0,0,Dissatisfied
15188,80538,Female,Loyal Customer,27,Business travel,Business,1747,5,5,5,5,5,5,5,5,3,2,3,4,5,5,0,0,Satisfied
15189,54498,Male,Loyal Customer,47,Business travel,Business,3645,3,2,3,3,3,1,2,4,4,4,4,3,4,1,11,3,Dissatisfied
15190,112647,Female,Loyal Customer,20,Business travel,Business,1756,4,3,1,3,4,3,4,4,4,4,3,3,4,4,0,2,Neutral
15191,24227,Female,Loyal Customer,54,Business travel,Business,147,2,2,3,2,3,4,5,5,5,5,3,1,5,4,0,0,Satisfied
15192,76546,Female,Loyal Customer,52,Business travel,Business,481,1,1,1,1,4,4,4,5,5,5,5,3,5,3,3,0,Neutral
15193,82067,Male,disloyal Customer,36,Business travel,Business,1276,3,3,3,4,1,3,1,1,4,2,4,5,5,1,0,0,Dissatisfied
15194,30246,Female,Loyal Customer,36,Business travel,Eco Plus,896,4,3,3,3,4,4,4,4,1,5,2,5,3,4,7,4,Satisfied
15195,84260,Male,Loyal Customer,37,Business travel,Business,334,1,1,1,1,2,5,5,5,5,5,5,4,5,3,0,0,Neutral
15196,7302,Male,Loyal Customer,63,Business travel,Business,135,2,2,2,2,3,5,5,4,4,4,4,5,4,3,0,1,Satisfied
15197,10973,Male,disloyal Customer,27,Business travel,Business,224,3,3,3,1,5,3,5,5,2,4,1,2,1,5,5,5,Neutral
15198,64405,Female,Loyal Customer,48,Business travel,Business,3713,1,1,1,1,5,4,4,4,4,4,4,5,4,5,0,0,Neutral
15199,99850,Female,Loyal Customer,62,Personal Travel,Eco,468,2,4,2,5,3,4,5,1,1,2,1,3,1,3,2,18,Dissatisfied
15200,22971,Male,disloyal Customer,27,Business travel,Eco,817,3,3,3,3,4,3,4,4,1,2,5,4,5,4,0,0,Neutral
15201,106501,Male,Loyal Customer,59,Personal Travel,Eco,495,4,4,4,2,3,4,3,3,4,4,5,4,4,3,12,12,Satisfied
15202,115085,Male,disloyal Customer,16,Business travel,Eco,362,2,4,2,4,3,2,2,3,4,5,4,3,3,3,16,11,Neutral
15203,80446,Male,Loyal Customer,57,Business travel,Business,2248,3,3,3,3,4,5,5,5,5,5,5,3,5,5,0,0,Satisfied
15204,47170,Female,Loyal Customer,49,Business travel,Eco,954,2,3,3,3,1,4,4,2,2,2,2,3,2,1,40,63,Dissatisfied
15205,103857,Female,Loyal Customer,8,Personal Travel,Eco,882,2,3,2,3,4,2,4,4,4,1,3,4,4,4,72,81,Neutral
15206,77068,Female,Loyal Customer,44,Business travel,Business,3215,3,4,4,4,1,4,3,3,3,3,3,1,3,4,0,0,Neutral
15207,8424,Female,Loyal Customer,54,Business travel,Business,862,3,3,3,3,5,4,4,4,4,4,4,5,4,5,0,0,Satisfied
15208,121348,Male,Loyal Customer,68,Personal Travel,Eco,430,4,5,2,5,1,2,1,1,3,2,5,4,5,1,9,20,Dissatisfied
15209,111761,Male,Loyal Customer,56,Business travel,Eco,1036,2,4,4,4,2,2,2,2,4,3,4,4,3,2,38,26,Neutral
15210,64112,Female,disloyal Customer,37,Business travel,Business,2288,3,3,3,3,1,3,1,1,3,3,3,3,4,1,10,0,Dissatisfied
15211,41212,Female,disloyal Customer,27,Business travel,Eco,1091,2,2,2,2,2,2,2,2,4,4,4,2,1,2,0,0,Dissatisfied
15212,17563,Male,Loyal Customer,27,Business travel,Business,1034,5,5,5,5,2,2,2,2,5,4,1,3,3,2,0,0,Neutral
15213,110067,Male,Loyal Customer,54,Business travel,Business,634,4,4,4,4,4,4,5,4,4,4,4,5,4,4,0,0,Satisfied
15214,22019,Female,Loyal Customer,26,Business travel,Eco Plus,503,5,2,2,2,5,5,4,5,5,3,3,3,2,5,0,0,Satisfied
15215,101832,Female,Loyal Customer,21,Personal Travel,Eco,1521,1,4,1,3,1,1,1,1,1,3,3,2,4,1,0,0,Dissatisfied
15216,11979,Female,Loyal Customer,43,Business travel,Business,643,2,2,2,2,4,3,3,5,5,5,5,5,5,1,62,56,Satisfied
15217,10429,Female,Loyal Customer,48,Business travel,Business,312,5,5,5,5,3,5,4,5,5,5,5,3,5,4,0,2,Very Satisfied
15218,48845,Female,Loyal Customer,63,Personal Travel,Business,308,1,4,1,4,4,5,4,1,1,1,5,3,1,3,0,0,Dissatisfied
15219,27110,Female,Loyal Customer,17,Business travel,Business,2677,1,1,1,1,4,4,4,3,3,4,4,4,4,4,4,8,Neutral
15220,112825,Female,disloyal Customer,27,Business travel,Business,1390,4,4,4,1,2,4,2,2,3,5,4,3,4,2,8,0,Neutral
15221,59772,Female,disloyal Customer,20,Business travel,Eco,895,2,2,2,4,4,2,4,4,3,1,4,4,3,4,26,10,Neutral
15222,112838,Male,disloyal Customer,26,Business travel,Business,1476,1,1,1,5,1,1,1,1,5,3,4,5,4,1,4,0,Dissatisfied
15223,35626,Female,Loyal Customer,47,Personal Travel,Eco Plus,1041,3,5,3,3,5,4,4,3,3,3,3,3,3,4,0,8,Satisfied
15224,26512,Male,Loyal Customer,20,Personal Travel,Eco Plus,829,0,4,0,4,3,4,3,3,4,4,5,3,5,3,26,32,Neutral
15225,68140,Male,Loyal Customer,77,Business travel,Eco Plus,413,1,4,4,4,1,1,1,1,4,1,3,1,3,1,5,3,Dissatisfied
15226,128784,Female,Loyal Customer,44,Personal Travel,Eco,2248,2,3,3,4,3,1,1,1,4,3,1,1,3,1,161,165,Dissatisfied
15227,19341,Female,Loyal Customer,59,Personal Travel,Eco,694,1,4,0,2,4,5,5,2,2,0,2,4,2,3,4,0,Dissatisfied
15228,47415,Female,Loyal Customer,25,Business travel,Business,532,1,1,3,1,4,4,4,4,2,5,3,5,1,4,0,0,Neutral
15229,107430,Female,Loyal Customer,29,Personal Travel,Eco,725,3,3,3,3,1,3,1,1,4,1,4,2,3,1,0,0,Dissatisfied
15230,95605,Male,Loyal Customer,22,Business travel,Business,3462,4,4,4,4,4,4,4,4,5,5,5,3,4,4,0,0,Satisfied
15231,95391,Female,Loyal Customer,18,Personal Travel,Eco,187,3,5,3,3,2,3,5,2,4,4,4,4,4,2,89,75,Neutral
15232,10034,Male,Loyal Customer,44,Business travel,Eco,630,2,4,4,4,2,2,2,1,3,3,3,2,2,2,182,187,Dissatisfied
15233,8962,Female,disloyal Customer,17,Business travel,Eco,812,5,4,4,3,3,4,3,3,5,2,2,4,5,3,0,0,Satisfied
15234,73627,Male,Loyal Customer,28,Business travel,Business,2763,1,5,5,5,3,3,1,3,1,2,4,4,4,3,0,0,Neutral
15235,75586,Female,Loyal Customer,44,Business travel,Business,337,2,3,3,3,5,4,3,2,2,2,2,3,2,2,0,0,Dissatisfied
15236,74649,Male,Loyal Customer,68,Personal Travel,Eco,1464,3,5,3,1,1,3,1,1,4,3,3,4,4,1,0,3,Dissatisfied
15237,34654,Male,Loyal Customer,52,Personal Travel,Eco Plus,427,3,5,3,4,2,3,2,2,3,5,5,3,4,2,0,0,Neutral
15238,68323,Male,disloyal Customer,43,Business travel,Eco,881,2,2,2,4,5,2,5,5,1,1,4,4,3,5,0,0,Neutral
15239,68265,Male,Loyal Customer,45,Personal Travel,Eco,631,2,5,2,3,4,2,2,4,5,5,5,4,5,4,0,10,Satisfied
15240,98118,Female,Loyal Customer,44,Business travel,Business,2041,4,5,4,5,1,2,3,4,4,4,4,4,4,4,14,2,Satisfied
15241,102358,Male,Loyal Customer,46,Business travel,Business,223,0,4,0,3,4,4,4,1,1,1,1,3,1,4,4,0,Dissatisfied
15242,95593,Male,Loyal Customer,47,Business travel,Business,3175,4,4,4,4,2,4,5,3,3,3,3,3,3,4,5,0,Satisfied
15243,95453,Male,Loyal Customer,42,Business travel,Business,3789,5,5,5,5,2,4,5,5,5,4,5,4,5,3,13,15,Satisfied
15244,121501,Male,Loyal Customer,13,Personal Travel,Eco Plus,257,1,1,0,3,1,0,1,1,3,2,2,3,3,1,2,1,Dissatisfied
15245,63573,Male,Loyal Customer,40,Business travel,Business,1737,2,2,2,2,3,4,5,4,4,5,4,5,4,5,0,0,Satisfied
15246,100099,Male,disloyal Customer,22,Business travel,Eco,725,5,5,5,1,4,5,4,4,5,5,4,4,5,4,0,0,Satisfied
15247,121084,Male,Loyal Customer,47,Business travel,Business,2013,1,1,1,1,2,5,4,4,4,4,4,4,4,4,14,8,Neutral
15248,36944,Female,Loyal Customer,23,Business travel,Business,718,4,4,4,4,4,4,4,4,3,1,5,5,1,4,0,0,Satisfied
15249,10487,Male,Loyal Customer,54,Business travel,Business,2322,4,4,4,4,3,4,5,4,4,4,4,5,4,5,0,1,Satisfied
15250,114879,Female,Loyal Customer,43,Business travel,Business,3930,1,1,1,1,4,4,4,5,5,5,5,5,5,5,0,0,Satisfied
15251,83186,Female,disloyal Customer,41,Business travel,Business,149,3,3,3,4,3,3,3,3,1,5,4,1,1,3,14,2,Dissatisfied
15252,96367,Female,Loyal Customer,52,Business travel,Business,1246,2,1,2,2,5,4,5,5,5,5,5,3,5,4,68,51,Satisfied
15253,47258,Male,Loyal Customer,44,Business travel,Business,3762,3,2,2,2,3,4,3,3,3,3,3,3,3,2,0,0,Dissatisfied
15254,41857,Female,Loyal Customer,51,Business travel,Eco,300,4,1,1,1,2,2,5,4,4,4,4,2,4,1,0,0,Dissatisfied
15255,117791,Female,Loyal Customer,40,Business travel,Business,3275,5,5,5,5,2,5,5,4,4,4,4,5,4,4,1,0,Satisfied
15256,78935,Female,Loyal Customer,69,Business travel,Eco,100,5,5,5,5,2,3,1,5,5,5,5,3,5,2,0,0,Satisfied
15257,43851,Male,Loyal Customer,37,Business travel,Eco,76,2,5,5,5,2,2,2,2,5,3,3,2,3,2,0,0,Neutral
15258,31015,Male,Loyal Customer,12,Personal Travel,Eco,391,4,5,4,5,3,4,3,3,3,5,5,3,5,3,54,51,Satisfied
15259,84894,Female,Loyal Customer,69,Personal Travel,Eco,516,3,1,3,3,5,3,4,2,2,3,5,4,2,1,0,0,Dissatisfied
15260,88930,Male,Loyal Customer,45,Business travel,Business,1199,2,2,2,2,2,5,5,5,5,5,5,4,5,4,43,34,Satisfied
15261,129750,Male,Loyal Customer,38,Business travel,Eco,337,4,3,3,3,4,5,4,4,4,5,4,5,3,4,92,82,Satisfied
15262,48261,Female,Loyal Customer,53,Personal Travel,Eco,414,1,2,1,4,1,3,4,3,3,1,4,4,3,3,0,0,Dissatisfied
15263,77241,Female,Loyal Customer,58,Business travel,Business,1590,2,3,3,3,3,2,3,2,2,2,2,4,2,4,0,0,Dissatisfied
15264,85459,Female,Loyal Customer,42,Business travel,Business,1832,2,2,2,2,2,2,2,2,2,2,2,1,2,3,17,14,Dissatisfied
15265,748,Male,Loyal Customer,54,Business travel,Business,2385,1,1,1,1,3,4,4,4,4,4,4,5,4,5,0,0,Neutral
15266,13006,Female,Loyal Customer,52,Business travel,Business,3021,2,4,4,4,1,4,4,2,2,2,2,3,2,2,1,13,Dissatisfied
15267,89435,Female,Loyal Customer,35,Personal Travel,Eco,151,2,4,2,3,4,2,4,4,3,3,4,3,5,4,5,0,Neutral
15268,51942,Male,Loyal Customer,54,Business travel,Eco,347,5,2,4,2,5,5,5,5,3,4,3,3,3,5,0,3,Satisfied
15269,63959,Male,Loyal Customer,46,Personal Travel,Eco,1192,4,4,4,3,1,4,1,1,5,3,4,5,5,1,2,0,Neutral
15270,45667,Female,Loyal Customer,12,Personal Travel,Eco Plus,260,1,3,1,3,4,1,4,4,3,1,2,1,5,4,0,3,Dissatisfied
15271,119899,Female,Loyal Customer,45,Business travel,Business,936,2,2,2,2,4,5,4,4,4,4,4,5,4,4,0,0,Satisfied
15272,49555,Male,Loyal Customer,46,Business travel,Business,3932,4,4,4,4,1,2,1,3,3,3,3,5,3,4,10,7,Neutral
15273,91759,Male,Loyal Customer,59,Business travel,Business,3582,4,4,4,4,3,4,4,5,5,5,5,3,5,3,0,0,Satisfied
15274,114544,Male,Loyal Customer,63,Personal Travel,Business,342,2,5,3,1,2,5,4,4,4,3,4,3,4,4,9,8,Neutral
15275,90780,Female,Loyal Customer,48,Business travel,Business,3249,0,0,0,1,4,5,4,5,5,5,5,4,5,4,0,0,Neutral
15276,39643,Male,Loyal Customer,77,Business travel,Business,3937,3,5,5,5,5,4,4,3,3,3,3,2,3,3,39,50,Satisfied
15277,59946,Female,disloyal Customer,27,Business travel,Eco,1065,3,3,3,4,1,3,1,1,1,3,3,3,4,1,0,0,Dissatisfied
15278,80500,Male,Loyal Customer,58,Business travel,Business,1749,4,4,5,4,4,4,5,2,2,2,2,4,2,3,10,0,Neutral
15279,71313,Female,disloyal Customer,23,Business travel,Eco,1185,1,1,1,3,1,1,1,1,3,3,4,4,4,1,14,4,Dissatisfied
15280,99314,Male,Loyal Customer,40,Business travel,Business,337,3,3,3,3,3,4,4,5,5,4,5,5,5,4,0,1,Satisfied
15281,17221,Male,Loyal Customer,64,Personal Travel,Business,872,3,3,3,4,5,3,3,5,5,3,5,2,5,2,0,0,Satisfied
15282,120836,Male,Loyal Customer,25,Business travel,Business,920,5,5,5,5,5,4,5,5,4,5,5,3,4,5,0,6,Very Satisfied
15283,86772,Male,disloyal Customer,23,Business travel,Eco,692,5,5,5,2,3,5,4,3,3,5,5,3,4,3,0,0,Satisfied
15284,85867,Male,Loyal Customer,22,Personal Travel,Business,2172,2,4,1,3,1,1,1,1,4,2,5,3,5,1,0,0,Dissatisfied
15285,119846,Female,Loyal Customer,15,Business travel,Business,3588,2,4,2,4,2,2,2,2,4,2,3,2,4,2,0,0,Dissatisfied
15286,9638,Male,disloyal Customer,23,Business travel,Business,212,5,0,5,2,4,5,4,4,3,3,5,5,4,4,0,0,Satisfied
15287,85717,Male,Loyal Customer,48,Business travel,Business,1895,5,5,5,5,3,4,4,5,5,5,5,5,5,3,0,0,Very Satisfied
15288,123021,Male,Loyal Customer,58,Business travel,Business,590,1,1,3,1,3,5,4,1,1,2,1,3,1,4,0,4,Dissatisfied
15289,85026,Female,Loyal Customer,41,Personal Travel,Eco,1590,4,5,4,5,1,4,1,1,4,3,5,5,4,1,9,0,Neutral
15290,77046,Female,Loyal Customer,40,Business travel,Business,3124,5,5,5,5,2,4,5,3,3,4,3,5,3,3,0,0,Satisfied
15291,15046,Female,Loyal Customer,41,Business travel,Business,576,1,3,3,3,5,2,3,1,1,1,1,2,1,2,0,0,Dissatisfied
15292,123446,Male,disloyal Customer,36,Business travel,Business,2125,1,1,1,5,2,1,2,2,3,4,4,4,5,2,6,0,Dissatisfied
15293,43636,Female,Loyal Customer,52,Personal Travel,Business,852,4,1,4,4,3,3,3,4,4,4,4,3,4,4,0,0,Satisfied
15294,35294,Female,Loyal Customer,46,Business travel,Business,1545,1,1,1,1,3,3,4,4,4,4,4,5,4,5,0,0,Neutral
15295,49408,Female,Loyal Customer,56,Business travel,Eco,109,2,5,5,5,3,4,1,1,1,2,1,4,1,5,25,18,Dissatisfied
15296,10211,Male,Loyal Customer,53,Business travel,Business,396,2,2,2,2,5,5,4,5,5,5,5,3,5,5,6,18,Satisfied
15297,69278,Male,Loyal Customer,22,Personal Travel,Eco,740,2,1,2,2,5,2,5,5,1,5,1,4,2,5,0,0,Neutral
15298,95454,Male,Loyal Customer,48,Business travel,Business,2572,5,5,5,5,4,4,5,5,5,5,5,3,5,3,63,69,Very Satisfied
15299,19379,Female,Loyal Customer,43,Business travel,Eco,844,3,2,2,2,4,1,3,3,3,3,3,2,3,4,5,0,Dissatisfied
15300,6752,Female,Loyal Customer,48,Business travel,Business,2963,3,3,3,3,2,5,5,5,5,5,5,4,5,3,45,41,Satisfied
15301,113670,Female,Loyal Customer,46,Personal Travel,Eco,397,1,3,1,3,1,2,3,4,4,1,4,3,4,3,0,0,Dissatisfied
15302,92190,Female,Loyal Customer,40,Business travel,Business,1979,5,5,5,5,4,3,5,5,5,5,5,4,5,4,0,5,Very Satisfied
15303,49277,Female,Loyal Customer,45,Business travel,Business,1950,5,5,2,5,3,5,5,5,5,5,5,4,5,4,0,0,Very Satisfied
15304,7351,Male,disloyal Customer,26,Business travel,Business,864,1,0,0,4,3,0,3,3,3,4,4,3,5,3,3,0,Dissatisfied
15305,59816,Female,Loyal Customer,28,Personal Travel,Business,1068,4,1,4,3,5,4,1,5,4,3,4,2,3,5,0,0,Neutral
15306,29668,Male,Loyal Customer,66,Personal Travel,Eco,1533,2,4,2,1,5,2,2,5,4,2,4,4,5,5,0,0,Neutral
15307,48542,Male,disloyal Customer,55,Business travel,Eco,337,3,1,4,1,5,4,5,5,3,4,1,4,2,5,0,0,Neutral
15308,63528,Male,Loyal Customer,56,Business travel,Business,3041,4,4,4,4,2,4,5,4,4,4,4,4,4,4,7,3,Satisfied
15309,103044,Male,disloyal Customer,24,Business travel,Eco,786,2,2,2,3,5,2,5,5,4,3,4,5,5,5,24,22,Satisfied
15310,27707,Male,Loyal Customer,53,Business travel,Business,1448,3,3,4,3,5,5,4,4,4,4,4,3,4,4,9,0,Satisfied
15311,53881,Male,Loyal Customer,64,Personal Travel,Eco,140,3,2,3,3,4,3,4,4,2,4,3,2,3,4,15,5,Neutral
15312,126724,Male,disloyal Customer,43,Business travel,Eco,794,1,1,1,2,4,1,4,4,2,4,1,4,2,4,0,0,Dissatisfied
15313,30473,Male,Loyal Customer,52,Business travel,Eco,377,4,1,1,1,4,4,4,4,4,2,1,4,5,4,0,0,Neutral
15314,79535,Female,Loyal Customer,41,Business travel,Business,762,2,2,2,2,2,5,4,4,4,4,4,3,4,5,0,0,Neutral
15315,109099,Male,Loyal Customer,43,Personal Travel,Eco,781,2,2,2,4,5,2,5,5,1,5,4,2,4,5,2,0,Neutral
15316,16683,Male,Loyal Customer,38,Business travel,Eco Plus,488,3,4,4,4,3,4,3,3,5,5,4,5,1,3,4,10,Satisfied
15317,46416,Male,Loyal Customer,35,Business travel,Eco,458,4,2,2,2,4,4,4,4,3,5,5,1,5,4,0,0,Satisfied
15318,44031,Female,disloyal Customer,20,Business travel,Eco,237,2,0,2,2,5,2,5,5,5,2,4,5,1,5,0,0,Neutral
15319,61354,Male,Loyal Customer,41,Business travel,Eco,202,4,3,3,3,4,4,4,4,1,2,3,3,2,4,3,8,Neutral
15320,126487,Male,Loyal Customer,33,Business travel,Business,1972,4,4,3,4,5,5,5,5,3,1,1,3,1,5,0,0,Satisfied
15321,109111,Male,Loyal Customer,39,Business travel,Business,781,2,4,2,2,2,4,5,2,2,2,2,3,2,3,0,0,Dissatisfied
15322,34851,Female,disloyal Customer,37,Business travel,Eco,1826,2,2,2,3,2,4,4,5,2,3,1,4,1,4,119,135,Dissatisfied
15323,90990,Male,disloyal Customer,27,Business travel,Business,366,4,4,4,4,5,4,5,5,1,3,3,1,4,5,10,18,Satisfied
15324,34064,Female,Loyal Customer,22,Personal Travel,Eco,1674,3,3,3,3,5,3,3,5,3,3,4,4,3,5,8,2,Satisfied
